,Unnamed: 0,Image,Scene,ROI,Participant,FixDur,FixNr,Start,End,X,Y,Name,NextROI,experience,X1,Y1,Distance
211,217,1,1,9,2.0,260.0,218.0,86170.0,86429.0,396.9,483.9,Floor,Bookcase,Control,375.9,536.8,56.92
212,218,1,1,18,2.0,210.0,219.0,86465.0,86674.0,451.8,408.7,Bookcase,Bookcase,Control,396.9,483.9,93.11
213,219,1,1,18,2.0,181.0,220.0,86686.0,86866.0,444.5,389.9,Bookcase,Elsewhere,Control,451.8,408.7,20.17
214,220,1,1,0,2.0,184.0,221.0,86887.0,87070.0,406.1,403.0,Bookcase,Elsewhere,Control,444.5,389.9,40.57
215,221,1,1,0,2.0,177.0,222.0,87224.0,87400.0,515.3,225.0,Back_wall,Curtains,Control,406.1,403.0,208.83
216,222,1,1,15,2.0,393.0,223.0,87423.0,87815.0,471.6,176.2,Curtains,Floor,Control,515.3,225.0,65.51
217,223,1,1,9,2.0,189.0,224.0,87873.0,88061.0,471.5,523.3,Floor,Floor,Control,471.6,176.2,347.1
218,224,1,1,9,2.0,191.0,225.0,88092.0,88282.0,484.1,638.3,Floor,Elsewhere,Control,471.5,523.3,115.69
219,225,1,1,0,2.0,274.0,226.0,88326.0,88599.0,640.8,707.0,Floor,Floor,Control,484.1,638.3,171.1
220,226,1,1,9,2.0,236.0,227.0,88639.0,88874.0,517.6,639.3,Floor,Floor,Control,640.8,707.0,140.58
221,227,1,1,9,2.0,474.0,228.0,88892.0,89365.0,496.0,646.7,Floor,Floor,Control,517.6,639.3,22.83
222,228,1,1,9,2.0,402.0,229.0,89408.0,89809.0,634.0,639.7,Floor,Elsewhere,Control,496.0,646.7,138.18
223,229,1,1,0,2.0,142.0,230.0,89837.0,89978.0,667.7,686.0,Floor,Elsewhere,Control,634.0,639.7,57.27
224,230,1,1,0,2.0,577.0,231.0,90000.0,90576.0,632.2,715.8,Floor,Wall_on_right,Control,667.7,686.0,46.35
225,231,1,1,33,2.0,391.0,232.0,90620.0,91010.0,742.5,594.1,Wall_on_right,Elsewhere,Control,632.2,715.8,164.25
226,232,1,1,0,2.0,173.0,233.0,91175.0,91347.0,652.6,711.2,Floor,Elsewhere,Control,742.5,594.1,147.63
227,233,1,1,0,2.0,773.0,234.0,91357.0,92129.0,639.4,714.9,Floor,Floor,Control,652.6,711.2,13.71
228,234,1,1,9,2.0,249.0,235.0,92198.0,92446.0,220.5,641.0,Floor,Body,Control,639.4,714.9,425.37
229,235,1,1,8,2.0,294.0,236.0,92479.0,92772.0,246.2,553.0,Body,Body,Control,220.5,641.0,91.68
230,236,1,1,8,2.0,421.0,237.0,92782.0,93202.0,255.7,560.2,Body,Floor,Control,246.2,553.0,11.92
231,237,1,1,9,2.0,367.0,238.0,93238.0,93604.0,213.9,490.9,Floor,Floor,Control,255.7,560.2,80.93
232,238,1,1,9,2.0,657.0,239.0,93618.0,94274.0,184.7,486.7,Floor,Wooden_wall,Control,213.9,490.9,29.5
233,239,1,1,7,2.0,364.0,240.0,94305.0,94668.0,207.0,404.5,Wooden_wall,Floor,Control,184.7,486.7,85.17
234,240,1,1,9,2.0,129.0,241.0,94701.0,94829.0,284.2,446.9,Floor,Elsewhere,Control,207.0,404.5,88.08
235,241,1,1,0,2.0,343.0,242.0,94868.0,95210.0,405.6,418.5,Floor,Floor,Control,284.2,446.9,124.68
236,242,1,1,9,2.0,222.0,243.0,95238.0,95459.0,434.5,482.4,Floor,Floor,Control,405.6,418.5,70.13
237,243,1,1,9,2.0,288.0,244.0,95502.0,95789.0,602.0,435.6,Floor,Floor,Control,434.5,482.4,173.92
238,244,1,1,9,2.0,88.0,245.0,96491.0,96578.0,730.7,544.8,Floor,Wall_on_right,Control,602.0,435.6,168.78
239,245,1,1,33,2.0,286.0,246.0,96592.0,96877.0,749.8,551.6,Wall_on_right,Radiator,Control,730.7,544.8,20.27
240,246,1,1,30,2.0,262.0,247.0,96918.0,97179.0,751.6,423.2,Radiator,Elsewhere,Control,749.8,551.6,128.41
241,247,1,1,0,2.0,162.0,248.0,97228.0,97389.0,775.2,717.3,Floor,Elsewhere,Control,751.6,423.2,295.05
242,248,1,1,0,2.0,251.0,249.0,97408.0,97658.0,747.5,692.1,Floor,Elsewhere,Control,775.2,717.3,37.45
243,249,1,1,0,2.0,452.0,250.0,97684.0,98135.0,638.0,715.0,Floor,Elsewhere,Control,747.5,692.1,111.87
244,250,1,1,0,2.0,350.0,251.0,98270.0,98619.0,471.0,723.5,Floor,Elsewhere,Control,638.0,715.0,167.22
245,251,1,1,0,2.0,410.0,252.0,98639.0,99048.0,510.8,736.6,Floor,Elsewhere,Control,471.0,723.5,41.9
246,252,1,1,0,2.0,441.0,253.0,99072.0,99512.0,464.6,685.2,Floor,Floor,Control,510.8,736.6,69.11
247,253,1,1,9,2.0,285.0,254.0,99533.0,99817.0,492.5,648.8,Floor,Elsewhere,Control,464.6,685.2,45.86
248,254,1,1,0,2.0,221.0,255.0,99839.0,100060.0,430.4,663.5,Floor,Floor,Control,492.5,648.8,63.82
249,255,1,1,9,2.0,151.0,256.0,100260.0,100410.0,451.8,636.8,Floor,Elsewhere,Control,430.4,663.5,34.22
250,256,1,1,0,2.0,521.0,257.0,100430.0,100950.0,467.9,678.1,Floor,Body,Control,451.8,636.8,44.33
251,257,1,1,8,2.0,294.0,258.0,100990.0,101290.0,378.4,550.6,Body,Body,Control,467.9,678.1,155.78
252,258,1,1,8,2.0,599.0,259.0,101300.0,101900.0,363.3,538.3,Body,Knife_on_floor,Control,378.4,550.6,19.48
253,259,1,1,26,2.0,338.0,260.0,101930.0,102270.0,471.7,514.4,Knife_on_floor,Floor,Control,363.3,538.3,111.0
254,260,1,1,9,2.0,188.0,261.0,102310.0,102490.0,464.0,660.2,Floor,Elsewhere,Control,471.7,514.4,146.0
255,261,1,1,0,2.0,391.0,262.0,102690.0,103080.0,399.3,691.3,Floor,Elsewhere,Control,464.0,660.2,71.79
256,262,1,1,0,2.0,945.0,263.0,103100.0,104050.0,467.1,688.9,Floor,Elsewhere,Control,399.3,691.3,67.84
257,263,1,1,0,2.0,275.0,264.0,104250.0,104520.0,443.5,683.3,Floor,Elsewhere,Control,467.1,688.9,24.26
258,264,1,1,0,2.0,619.0,265.0,104530.0,105150.0,460.3,684.3,Floor,Elsewhere,Control,443.5,683.3,16.83
259,265,1,1,0,2.0,315.0,266.0,105210.0,105520.0,222.4,739.4,Floor,Elsewhere,Control,460.3,684.3,244.2
260,266,1,1,0,2.0,278.0,267.0,105550.0,105820.0,156.8,700.6,Body,Stairs_wall,Control,222.4,739.4,76.22
261,267,1,1,2,2.0,162.0,268.0,105880.0,106040.0,118.4,503.7,Stairs_wall,Stairs_wall,Control,156.8,700.6,200.61
262,268,1,1,2,2.0,533.0,269.0,106080.0,106610.0,128.4,327.0,Stairs_wall,Stairs_wall,Control,118.4,503.7,176.98
263,269,1,1,2,2.0,374.0,270.0,106790.0,107160.0,119.4,304.2,Stairs_wall,Stairs_wall,Control,128.4,327.0,24.51
264,270,1,1,2,2.0,375.0,271.0,107190.0,107560.0,100.3,337.8,Stairs_wall,Wall_kitchen,Control,119.4,304.2,38.65
265,271,1,1,5,2.0,407.0,272.0,107600.0,108010.0,171.2,160.9,Wall_kitchen,Ceiling,Control,100.3,337.8,190.58
266,272,1,1,13,2.0,207.0,273.0,108050.0,108260.0,266.8,111.8,Ceiling,Wall_kitchen,Control,171.2,160.9,107.47
267,273,1,1,5,2.0,292.0,274.0,108290.0,108580.0,164.3,154.3,Wall_kitchen,Wooden_wall,Control,266.8,111.8,110.96
268,274,1,1,7,2.0,442.0,275.0,108620.0,109060.0,181.6,347.0,Wooden_wall,Wooden_wall,Control,164.3,154.3,193.48
269,275,1,1,7,2.0,221.0,276.0,109080.0,109300.0,162.0,381.8,Wooden_wall,Floor,Control,181.6,347.0,39.94
270,276,1,1,9,2.0,242.0,277.0,109340.0,109580.0,196.0,510.5,Floor,Floor,Control,162.0,381.8,133.12
271,277,1,1,9,2.0,187.0,278.0,109590.0,109780.0,182.6,496.5,Floor,Floor,Control,196.0,510.5,19.38
272,278,1,1,9,2.0,636.0,279.0,109790.0,110420.0,182.3,485.1,Floor,Floor,Control,182.6,496.5,11.4
273,279,1,1,9,2.0,219.0,280.0,110610.0,110830.0,185.1,470.8,Floor,Floor,Control,182.3,485.1,14.57
274,280,1,1,9,2.0,896.0,281.0,110840.0,111740.0,185.5,489.9,Floor,Wooden_wall,Control,185.1,470.8,19.1
275,281,1,1,7,2.0,500.0,282.0,111770.0,112270.0,211.9,415.2,Wooden_wall,Floor,Control,185.5,489.9,79.23
276,282,1,1,9,2.0,146.0,283.0,112480.0,112620.0,210.7,504.3,Floor,Floor,Control,211.9,415.2,89.11
277,283,1,1,9,2.0,326.0,284.0,112640.0,112960.0,184.4,497.6,Floor,Handrail,Control,210.7,504.3,27.14
278,284,1,1,3,2.0,95.0,285.0,113030.0,113120.0,83.7,215.2,Handrail,Wall_kitchen,Control,184.4,497.6,299.82
279,285,1,1,5,2.0,124.0,286.0,113170.0,113290.0,206.6,297.9,Wall_kitchen,Wooden_wall,Control,83.7,215.2,148.13
280,286,1,1,7,2.0,191.0,287.0,113320.0,113510.0,213.0,387.6,Wooden_wall,Floor,Control,206.6,297.9,89.93
281,287,1,1,9,2.0,469.0,288.0,113540.0,114010.0,198.5,498.7,Floor,Floor,Control,213.0,387.6,112.04
282,288,1,1,9,2.0,903.0,289.0,114020.0,114920.0,183.7,491.1,Floor,Body,Control,198.5,498.7,16.64
283,289,1,1,8,2.0,312.0,290.0,114960.0,115270.0,214.0,558.6,Body,Body,Control,183.7,491.1,73.99
284,290,1,1,8,2.0,108.0,291.0,115290.0,115400.0,180.9,564.4,Body,Floor,Control,214.0,558.6,33.6
285,291,1,1,9,2.0,374.0,292.0,115580.0,115960.0,179.4,474.4,Floor,Floor,Control,180.9,564.4,90.01
286,292,1,1,9,2.0,393.0,293.0,115960.0,116350.0,186.1,484.5,Floor,Body,Control,179.4,474.4,12.12
287,293,1,1,8,2.0,397.0,294.0,116380.0,116780.0,191.3,580.7,Body,Floor,Control,186.1,484.5,96.34
288,294,1,1,9,2.0,298.0,295.0,116820.0,117120.0,193.6,472.7,Floor,Wooden_wall,Control,191.3,580.7,108.02
289,295,1,1,7,2.0,342.0,296.0,117150.0,117490.0,195.9,396.6,Wooden_wall,Wooden_wall,Control,193.6,472.7,76.13
290,296,1,1,7,2.0,162.0,297.0,117530.0,117690.0,190.7,315.8,Wooden_wall,Wooden_wall,Control,195.9,396.6,80.97
291,297,1,1,7,2.0,234.0,298.0,117710.0,117940.0,184.1,333.1,Wooden_wall,Back_wall,Control,190.7,315.8,18.52
292,298,1,1,12,2.0,361.0,299.0,117980.0,118340.0,252.7,214.0,Back_wall,Back_wall,Control,184.1,333.1,137.44
293,299,1,1,12,2.0,373.0,300.0,118380.0,118750.0,276.6,136.9,Back_wall,Ceiling,Control,252.7,214.0,80.72
294,300,1,1,13,2.0,352.0,301.0,118790.0,119140.0,365.3,79.6,Ceiling,Wall_kitchen,Control,276.6,136.9,105.6
295,301,1,1,5,2.0,163.0,302.0,119310.0,119470.0,183.3,196.2,Wall_kitchen,Wall_kitchen,Control,365.3,79.6,216.15
296,302,1,1,5,2.0,522.0,303.0,119490.0,120010.0,169.1,164.5,Wall_kitchen,Router,Control,183.3,196.2,34.74
297,303,1,1,4,2.0,407.0,304.0,120030.0,120430.0,179.6,131.4,Router,Back_wall,Control,169.1,164.5,34.73
298,304,1,1,12,2.0,353.0,305.0,120470.0,120830.0,275.0,286.6,Back_wall,Wooden_wall,Control,179.6,131.4,182.18
299,305,1,1,7,2.0,124.0,306.0,120850.0,120970.0,218.7,313.6,Wooden_wall,Wall_kitchen,Control,275.0,286.6,62.44
300,306,1,1,5,2.0,136.0,307.0,121140.0,121270.0,186.9,177.7,Wall_kitchen,Back_wall,Control,218.7,313.6,139.57
301,307,1,1,12,2.0,395.0,308.0,121310.0,121700.0,265.5,303.4,Back_wall,Windows,Control,186.9,177.7,148.25
302,308,1,1,17,2.0,315.0,309.0,121750.0,122060.0,389.1,234.1,Windows,Elsewhere,Control,265.5,303.4,141.7
303,309,1,1,0,2.0,158.0,310.0,122210.0,122370.0,326.2,121.7,Back_wall,Lamp_above_table,Control,389.1,234.1,128.8
304,310,1,1,21,2.0,389.0,311.0,122410.0,122790.0,449.8,122.1,Lamp_above_table,Bookcase,Control,326.2,121.7,123.6
305,311,1,1,18,2.0,270.0,312.0,122850.0,123120.0,361.5,342.8,Bookcase,Fallen_chair,Control,449.8,122.1,237.71
306,312,1,1,11,2.0,416.0,313.0,123150.0,123560.0,275.3,374.5,Fallen_chair,Fallen_chair,Control,361.5,342.8,91.84
307,313,1,1,11,2.0,338.0,314.0,123580.0,123920.0,253.0,376.9,Fallen_chair,Table,Control,275.3,374.5,22.43
308,314,1,1,19,2.0,263.0,315.0,123960.0,124220.0,380.5,442.0,Table,Floor,Control,253.0,376.9,143.16
309,315,1,1,9,2.0,325.0,316.0,124240.0,124560.0,397.2,402.7,Floor,Back_wall,Control,380.5,442.0,42.7
310,316,1,1,12,2.0,182.0,317.0,124590.0,124770.0,346.6,399.3,Back_wall,Table,Control,397.2,402.7,50.71
311,317,1,1,19,2.0,164.0,318.0,124790.0,124950.0,386.6,367.5,Table,Windows,Control,346.6,399.3,51.1
312,318,1,1,17,2.0,345.0,319.0,125110.0,125460.0,398.4,361.4,Windows,Elsewhere,Control,386.6,367.5,13.28
313,319,1,1,0,2.0,761.0,320.0,125470.0,126230.0,403.4,371.3,Back_chair,Windows,Control,398.4,361.4,11.09
314,320,1,1,17,2.0,1791.0,321.0,126260.0,128050.0,401.0,228.7,Windows,Windows,Control,403.4,371.3,142.62
315,321,1,1,17,2.0,300.0,322.0,128190.0,128490.0,394.5,235.2,Windows,Curtains,Control,401.0,228.7,9.19
316,322,1,1,15,2.0,131.0,323.0,128540.0,128670.0,466.5,389.2,Curtains,Bookcase,Control,394.5,235.2,170.0
317,323,1,1,18,2.0,447.0,324.0,128680.0,129130.0,452.0,381.4,Bookcase,Floor,Control,466.5,389.2,16.46
318,324,1,1,9,2.0,269.0,325.0,129170.0,129440.0,359.5,461.3,Floor,Floor,Control,452.0,381.4,122.23
319,325,1,1,9,2.0,318.0,326.0,129460.0,129770.0,345.4,434.9,Floor,Elsewhere,Control,359.5,461.3,29.93
320,326,1,1,0,2.0,525.0,327.0,129790.0,130310.0,322.9,431.1,Floor,Floor,Control,345.4,434.9,22.82
321,327,1,1,9,2.0,583.0,328.0,130340.0,130920.0,374.1,485.7,Floor,Floor,Control,322.9,431.1,74.85
322,328,1,1,9,2.0,274.0,329.0,131160.0,131430.0,471.4,522.6,Floor,Elsewhere,Control,374.1,485.7,104.06
323,329,1,1,0,2.0,627.0,330.0,131440.0,132070.0,491.2,516.6,Floor,Floor,Control,471.4,522.6,20.69
324,330,1,1,9,2.0,471.0,331.0,132110.0,132580.0,637.8,522.2,Floor,Floor,Control,491.2,516.6,146.71
325,331,1,1,9,2.0,338.0,332.0,132600.0,132930.0,621.3,494.7,Floor,Elsewhere,Control,637.8,522.2,32.07
326,332,1,1,0,2.0,351.0,333.0,132960.0,133310.0,652.2,425.0,Side_wall,Table,Control,621.3,494.7,76.24
327,333,1,1,19,2.0,342.0,334.0,133350.0,133690.0,525.1,415.4,Table,Floor,Control,652.2,425.0,127.46
328,334,1,1,9,2.0,336.0,335.0,133880.0,134210.0,503.8,418.1,Floor,Elsewhere,Control,525.1,415.4,21.47
329,335,1,1,0,2.0,511.0,336.0,134230.0,134740.0,477.7,413.6,Table,Table,Control,503.8,418.1,26.49
330,336,1,1,19,2.0,411.0,337.0,134750.0,135160.0,512.0,417.4,Table,Floor,Control,477.7,413.6,34.51
331,337,1,1,9,2.0,182.0,338.0,135190.0,135370.0,556.5,423.5,Floor,Table,Control,512.0,417.4,44.92
332,338,1,1,19,2.0,218.0,339.0,135390.0,135600.0,522.3,415.5,Table,Elsewhere,Control,556.5,423.5,35.12
333,339,1,1,0,2.0,425.0,340.0,135620.0,136050.0,484.0,413.6,Table,Floor,Control,522.3,415.5,38.35
334,340,1,1,9,2.0,578.0,341.0,136070.0,136650.0,436.9,412.6,Floor,Floor,Control,484.0,413.6,47.11
335,341,1,1,9,2.0,332.0,342.0,136660.0,136990.0,424.5,408.4,Floor,Elsewhere,Control,436.9,412.6,13.09
336,343,1,1,18,2.0,241.0,344.0,137550.0,137790.0,450.9,404.5,Bookcase,Elsewhere,Control,424.5,408.4,26.69
337,344,1,1,0,2.0,440.0,345.0,137810.0,138250.0,477.5,415.3,Table,Elsewhere,Control,450.9,404.5,28.71
338,345,1,1,0,2.0,354.0,346.0,138270.0,138620.0,419.3,408.9,Floor,Bookcase,Control,477.5,415.3,58.55
339,346,1,1,18,2.0,184.0,347.0,138640.0,138830.0,452.3,387.3,Bookcase,Bookcase,Control,419.3,408.9,39.44
340,347,1,1,18,2.0,138.0,348.0,139020.0,139160.0,439.8,389.3,Bookcase,Floor,Control,452.3,387.3,12.66
341,348,1,1,9,2.0,399.0,349.0,139180.0,139580.0,398.8,405.4,Floor,Table,Control,439.8,389.3,44.05
342,349,1,1,19,2.0,598.0,350.0,139590.0,140190.0,407.8,423.1,Table,Floor,Control,398.8,405.4,19.86
343,350,1,1,9,2.0,342.0,351.0,140210.0,140560.0,481.2,417.7,Floor,Back_wall,Control,407.8,423.1,73.6
344,351,1,1,12,2.0,293.0,352.0,140610.0,140900.0,574.5,218.2,Back_wall,Elsewhere,Control,481.2,417.7,220.24
345,352,1,1,0,2.0,253.0,353.0,140940.0,141190.0,487.0,123.4,Ceiling,Ceiling,Control,574.5,218.2,129.01
346,353,1,1,13,2.0,266.0,354.0,141210.0,141480.0,516.7,92.2,Ceiling,Side_wall,Control,487.0,123.4,43.08
347,354,1,1,29,2.0,198.0,355.0,141530.0,141730.0,724.6,269.0,Side_wall,Side_wall,Control,516.7,92.2,272.91
348,355,1,1,29,2.0,433.0,356.0,141750.0,142180.0,748.7,303.1,Side_wall,Floor,Control,724.6,269.0,41.76
349,356,1,1,9,2.0,339.0,357.0,142220.0,142560.0,731.9,456.3,Floor,Side_wall,Control,748.7,303.1,154.12
350,357,1,1,29,2.0,142.0,358.0,142580.0,142720.0,697.5,421.4,Side_wall,Floor,Control,731.9,456.3,49.0
351,358,1,1,9,2.0,217.0,359.0,142900.0,143120.0,684.9,441.4,Floor,Floor,Control,697.5,421.4,23.64
352,359,1,1,9,2.0,438.0,360.0,143150.0,143590.0,709.6,563.1,Floor,Floor,Control,684.9,441.4,124.18
353,360,1,1,9,2.0,260.0,361.0,143620.0,143880.0,631.0,526.0,Floor,Floor,Control,709.6,563.1,86.92
354,361,1,1,9,2.0,413.0,362.0,143920.0,144330.0,467.7,423.0,Floor,Knife_on_floor,Control,631.0,526.0,193.07
355,362,1,1,26,2.0,257.0,363.0,144370.0,144620.0,475.1,516.3,Knife_on_floor,Floor,Control,467.7,423.0,93.59
356,363,1,1,9,2.0,317.0,364.0,144660.0,144980.0,666.0,529.1,Floor,Floor,Control,475.1,516.3,191.33
357,364,1,1,9,2.0,175.0,365.0,145000.0,145170.0,666.3,496.8,Floor,Floor,Control,666.0,529.1,32.3
358,365,1,1,9,2.0,359.0,366.0,145200.0,145560.0,717.5,580.6,Floor,Floor,Control,666.3,496.8,98.2
359,366,1,1,9,2.0,122.0,367.0,145600.0,145720.0,684.1,527.7,Floor,Chair_right,Control,717.5,580.6,62.56
360,367,1,1,31,2.0,289.0,368.0,145900.0,146190.0,675.6,431.2,Chair_right,Floor,Control,684.1,527.7,96.87
361,368,1,1,9,2.0,415.0,369.0,146220.0,146640.0,610.2,483.4,Floor,Floor,Control,675.6,431.2,83.68
362,369,1,1,9,2.0,345.0,370.0,146670.0,147010.0,736.7,474.6,Floor,Wall_on_right,Control,610.2,483.4,126.81
363,370,1,1,33,2.0,375.0,371.0,147050.0,147420.0,760.1,603.1,Wall_on_right,Wall_on_right,Control,736.7,474.6,130.61
364,371,1,1,33,2.0,293.0,372.0,147470.0,147760.0,766.3,466.5,Wall_on_right,Side_wall,Control,760.1,603.1,136.74
365,372,1,1,29,2.0,158.0,373.0,147780.0,147930.0,743.6,439.2,Side_wall,Elsewhere,Control,766.3,466.5,35.5
366,374,1,1,29,2.0,159.0,375.0,148300.0,148450.0,751.1,303.7,Side_wall,Floor,Control,743.6,439.2,135.71
367,375,1,1,9,2.0,709.0,376.0,148500.0,149210.0,698.1,444.2,Floor,Floor,Control,751.1,303.7,150.16
368,376,1,1,9,2.0,175.0,377.0,149230.0,149400.0,723.8,464.2,Floor,Floor,Control,698.1,444.2,32.57
369,377,1,1,9,2.0,234.0,378.0,149580.0,149810.0,704.0,494.7,Floor,Floor,Control,723.8,464.2,36.36
370,378,1,1,9,2.0,1200.0,379.0,149840.0,151040.0,651.1,492.1,Floor,Floor,Control,704.0,494.7,52.96
371,379,1,1,9,2.0,414.0,380.0,151220.0,151630.0,670.7,480.3,Floor,Body,Control,651.1,492.1,22.88
372,380,1,1,8,2.0,282.0,381.0,151860.0,152140.0,217.7,531.2,Body,Wooden_wall,Control,670.7,480.3,455.85
373,381,1,1,7,2.0,369.0,382.0,152180.0,152540.0,182.0,426.3,Wooden_wall,Stairs_wall,Control,217.7,531.2,110.81
374,382,1,1,2,2.0,189.0,383.0,152570.0,152760.0,136.5,472.7,Stairs_wall,Floor,Control,182.0,426.3,64.99
375,383,1,1,9,2.0,166.0,384.0,152780.0,152950.0,185.5,478.5,Floor,Wooden_wall,Control,136.5,472.7,49.34
376,384,1,1,7,2.0,230.0,385.0,152980.0,153210.0,160.0,351.6,Wooden_wall,Stairs_wall,Control,185.5,478.5,129.44
377,385,1,1,2,2.0,336.0,386.0,153240.0,153570.0,123.6,319.4,Stairs_wall,Wall_kitchen,Control,160.0,351.6,48.6
378,386,1,1,5,2.0,307.0,387.0,153610.0,153920.0,176.8,182.9,Wall_kitchen,Back_wall,Control,123.6,319.4,146.5
379,387,1,1,12,2.0,307.0,388.0,153960.0,154270.0,274.7,126.4,Back_wall,Ceiling,Control,176.8,182.9,113.03
380,388,1,1,13,2.0,375.0,389.0,154290.0,154670.0,353.0,79.6,Ceiling,Ceiling,Control,274.7,126.4,91.22
381,389,1,1,13,2.0,341.0,390.0,154710.0,155050.0,522.0,96.6,Ceiling,Ceiling,Control,353.0,79.6,169.85
382,390,1,1,13,2.0,333.0,391.0,155090.0,155420.0,404.5,86.6,Ceiling,Body,Control,522.0,96.6,117.92
383,391,1,1,8,2.0,166.0,392.0,155570.0,155730.0,500.8,589.1,Body,Elsewhere,Control,404.5,86.6,511.64
384,392,1,1,0,2.0,294.0,393.0,155760.0,156050.0,463.1,688.7,Floor,Elsewhere,Control,500.8,589.1,106.5
385,393,1,1,0,2.0,272.0,394.0,156110.0,156380.0,143.6,708.3,Body,Stairs_wall,Control,463.1,688.7,320.1
386,394,1,1,2,2.0,409.0,395.0,156440.0,156850.0,137.2,322.2,Stairs_wall,Elsewhere,Control,143.6,708.3,386.15
387,395,1,1,0,2.0,438.0,396.0,156930.0,157360.0,101.8,763.2,Floor,Elsewhere,Control,137.2,322.2,442.42
388,396,1,1,0,2.0,211.0,397.0,157400.0,157610.0,223.9,707.0,Floor,Elsewhere,Control,101.8,763.2,134.41
389,397,1,1,0,2.0,551.0,398.0,157670.0,158220.0,489.1,734.9,Floor,Elsewhere,Control,223.9,707.0,266.66
390,398,1,1,0,2.0,182.0,399.0,158240.0,158420.0,466.8,663.9,Floor,Floor,Control,489.1,734.9,74.42
391,399,1,1,9,2.0,212.0,400.0,158470.0,158680.0,476.8,459.7,Floor,Wall_to_kitchen,Control,466.8,663.9,204.44
392,400,2,1,8,2.0,280.0,1.0,7.0,286.0,518.3,391.7,Wall_to_kitchen,Floor,Control,0.0,0.0,0.0
393,401,2,1,2,2.0,213.0,2.0,323.0,535.0,384.3,425.2,Floor,Blood_on_floor,Control,518.3,391.7,138.12
394,402,2,1,6,2.0,316.0,3.0,568.0,883.0,280.3,405.2,Blood_on_floor,Wall_near_stairs,Control,384.3,425.2,105.91
395,403,2,1,3,2.0,265.0,4.0,933.0,1197.0,213.5,217.9,Wall_near_stairs,Wall_left,Control,280.3,405.2,198.86
396,404,2,1,1,2.0,233.0,5.0,1243.0,1475.0,74.1,119.2,Wall_left,Wall_left,Control,213.5,217.9,170.8
397,405,2,1,1,2.0,234.0,6.0,1501.0,1734.0,131.5,73.6,Wall_left,Wall_to_kitchen,Control,74.1,119.2,73.31
398,406,2,1,8,2.0,244.0,7.0,1791.0,2034.0,451.5,271.9,Wall_to_kitchen,Body,Control,131.5,73.6,376.46
399,407,2,1,4,2.0,390.0,8.0,2077.0,2466.0,282.8,387.3,Body,Body,Control,451.5,271.9,204.39
400,408,2,1,4,2.0,391.0,9.0,2506.0,2896.0,403.3,318.1,Body,Floor,Control,282.8,387.3,138.96
401,409,2,1,2,2.0,184.0,10.0,2910.0,3093.0,419.9,308.3,Floor,Radiator,Control,403.3,318.1,19.28
402,410,2,1,9,2.0,295.0,11.0,3120.0,3414.0,427.1,251.7,Radiator,Body,Control,419.9,308.3,57.06
403,411,2,1,4,2.0,320.0,12.0,3576.0,3895.0,286.4,393.6,Body,Blood_on_floor,Control,427.1,251.7,199.83
404,412,2,1,6,2.0,319.0,13.0,3912.0,4230.0,259.8,402.3,Blood_on_floor,Body,Control,286.4,393.6,27.99
405,413,2,1,4,2.0,326.0,14.0,4269.0,4594.0,144.5,379.8,Body,Body,Control,259.8,402.3,117.47
406,414,2,1,4,2.0,373.0,15.0,4638.0,5010.0,343.7,371.4,Body,Bottle_on_table,Control,144.5,379.8,199.38
407,415,2,1,10,2.0,179.0,16.0,5045.0,5223.0,441.8,370.9,Bottle_on_table,Fallen_glass_on_table,Control,343.7,371.4,98.1
408,416,2,1,11,2.0,121.0,17.0,5253.0,5373.0,401.4,460.5,Fallen_glass_on_table,Newspaper_on_table,Control,441.8,370.9,98.29
409,417,2,1,12,2.0,247.0,18.0,5569.0,5815.0,322.2,533.9,Newspaper_on_table,Floor,Control,401.4,460.5,107.98
410,418,2,1,2,2.0,112.0,19.0,5852.0,5963.0,241.4,463.8,Floor,Fallen_chair,Control,322.2,533.9,106.97
411,419,2,1,23,2.0,187.0,20.0,6043.0,6229.0,772.0,551.9,Fallen_chair,Can_on_floor_front,Control,241.4,463.8,537.86
412,420,2,1,33,2.0,283.0,21.0,6267.0,6549.0,867.8,662.0,Can_on_floor_front,Chair_front,Control,772.0,551.9,145.94
413,421,2,1,22,2.0,727.0,22.0,6567.0,7293.0,889.9,679.5,Chair_front,Can_on_floor_front,Control,867.8,662.0,28.19
414,422,2,1,33,2.0,398.0,23.0,7305.0,7702.0,906.9,697.1,Can_on_floor_front,Can_on_floor_front,Control,889.9,679.5,24.47
415,423,2,1,33,2.0,274.0,24.0,7723.0,7996.0,866.5,666.1,Can_on_floor_front,Elsewhere,Control,906.9,697.1,50.92
416,424,2,1,0,2.0,413.0,25.0,8039.0,8451.0,723.6,563.6,Table,Elsewhere,Control,866.5,666.1,175.86
417,425,2,1,0,2.0,264.0,26.0,8608.0,8871.0,556.2,549.8,Table,Newspaper_on_table,Control,723.6,563.6,167.97
418,426,2,1,12,2.0,296.0,27.0,8905.0,9200.0,469.0,612.9,Newspaper_on_table,Newspaper_on_table,Control,556.2,549.8,107.64
419,427,2,1,12,2.0,214.0,28.0,9219.0,9432.0,501.4,611.9,Newspaper_on_table,Newspaper_on_table,Control,469.0,612.9,32.42
420,428,2,1,12,2.0,174.0,29.0,9455.0,9628.0,433.4,587.4,Newspaper_on_table,Newspaper_on_table,Control,501.4,611.9,72.28
